shift_id,offset_s,covered_any,covered_both,overlap_any,overlap_both
8846,16522385.567313313,112,74,7,0
8847,12097885.25152063,113,81,5,0
8848,16278080.962654129,117,70,5,0
8849,19917228.344014615,119,79,2,0
8850,8025855.396295518,108,85,1,0
8851,3131365.752160607,114,83,3,0
8852,2835984.293379598,111,77,1,0
8853,12219736.04186353,110,67,1,0
8854,11196750.220163943,104,66,4,0
8855,3827778.373280144,104,74,2,0
8856,17999834.739870045,105,75,0,0
8857,19515663.167220276,113,75,1,0
8858,5228601.993884609,112,70,4,0
8859,4287695.807566509,110,75,5,0
8860,4430639.407920746,107,77,4,0
8861,7954001.456360252,110,63,3,0
8862,17413396.185100883,106,69,3,0
8863,12188929.682440246,120,79,4,0
8864,1458248.0702543678,115,82,3,0
8865,9691470.070040273,118,83,4,0
8866,1920819.6862612928,116,75,5,0
8867,8335633.741637798,109,74,2,0
8868,8280925.64183884,104,73,0,0
8869,13252886.5941652,116,79,1,0
8870,11244491.37949987,109,81,3,0
8871,17850570.217829224,111,81,3,0
8872,416909.89949734614,108,75,2,0
8873,15804458.479569295,114,77,0,0
8874,546536.5247948517,105,76,2,0
8875,6265796.12076665,113,71,2,0
8876,17950247.144895304,100,74,5,0
8877,14107054.832750317,113,77,5,0
8878,3579239.7455882914,103,70,1,0
8879,10053056.208007693,103,69,1,0
8880,14746541.345628545,115,79,3,1
8881,19121593.232434627,114,77,2,0
8882,12967941.185243594,112,74,2,0
8883,587498.3852153141,107,83,3,0
8884,10234145.485968247,108,73,3,0
8885,3192683.783625501,103,73,1,0
8886,1056687.9992245124,114,72,0,0
8887,12240714.56485974,108,83,2,0
8888,15863819.227420697,114,75,0,0
8889,818703.33679878,116,73,2,0
8890,15999217.479059383,105,65,1,0
8891,14431442.508060195,115,88,1,0
8892,15357448.930167815,111,79,0,0
8893,5056245.901761359,116,76,4,0
8894,8079379.071978361,104,75,2,0
8895,2518251.89859332,116,76,2,0
8896,4937701.860981451,112,82,1,0
8897,6235331.532495059,106,70,1,0
8898,6573391.501057238,118,74,1,0
8899,3641040.0315148155,115,69,3,0
8900,3918683.7105095508,107,71,3,0
8901,18393100.290819272,115,75,2,0
8902,16005397.972229397,103,65,2,0
8903,7081915.411422714,116,76,3,0
8904,19330765.942363556,116,68,2,0
8905,4938346.882301397,109,79,1,0
8906,8347947.040482249,110,68,1,0
8907,16607146.614488687,111,66,0,0
8908,9080359.251547169,119,86,4,0
8909,4851077.207489465,114,73,4,0
8910,7570470.862270137,111,67,4,0
8911,10254843.249356084,111,68,3,0
8912,12690197.885620667,114,81,1,0
8913,8323294.550901743,109,69,4,0
8914,8845155.834651988,105,65,3,0
8915,5446461.3113262225,118,83,2,0
8916,10958018.797341429,114,77,1,0
8917,4543029.41289844,113,67,5,0
8918,17703775.42685156,110,78,1,0
8919,15263631.516139943,106,70,2,0
8920,8418181.585119884,109,71,2,0
8921,15260804.226404259,104,70,3,0
8922,228470.7878880235,116,73,2,0
8923,7082149.337732732,117,76,2,0
8924,9027859.596105723,110,70,1,0
8925,9626880.171835002,118,78,2,0
8926,15291339.356750477,109,68,2,0
8927,19638708.115952257,115,77,0,0
8928,7803229.726180267,110,78,1,0
8929,7206241.504272268,114,84,2,0
8930,12484499.015304053,110,59,1,0
8931,5797985.895556908,117,85,2,0
8932,2956886.038985337,103,64,2,0
8933,19612987.381607376,117,85,1,0
8934,16526010.550894897,111,70,1,0
8935,19551225.52299278,118,69,2,0
8936,4510062.9671615055,107,71,6,0
8937,448062.41391808237,111,76,2,0
8938,8966133.17545917,113,78,1,0
8939,19045757.376847837,117,82,3,1
8940,2895455.6516721314,109,65,0,0
8941,2466156.72351589,119,86,3,0
8942,1486665.5613508623,108,69,1,0
8943,15622079.51511097,110,78,0,0
8944,16046681.678477975,111,73,0,0
8945,14207818.787991364,116,76,2,0
8946,1168629.4740063525,107,77,2,0
8947,14774650.208400832,109,71,2,0
8948,9196974.390716558,110,74,1,0
8949,3292856.762919799,104,72,2,0
8950,6079700.970517105,116,77,3,0
8951,10263489.566622598,106,76,3,0
8952,6780830.238263775,114,75,2,0
8953,19779679.396977562,119,78,2,0
8954,9727265.39389312,116,70,2,0
8955,7643883.701996432,105,66,2,0
8956,13756774.2653113,111,75,2,0
8957,13297408.796607176,114,80,4,0
8958,135935.93075800862,118,71,1,0
8959,12646116.475612167,111,77,6,0
8960,5036762.832019629,106,66,2,0
8961,7706494.699910877,109,69,0,0
8962,14430650.733486924,117,89,1,0
8963,11405576.421796806,110,74,1,0
8964,7572901.205444046,112,65,3,0
8965,3486102.4609675803,105,75,2,0
8966,10351530.065752473,104,71,4,0
8967,6571957.45897488,119,74,0,0
8968,18625772.762027826,109,74,3,0
8969,10937697.832333924,110,82,2,0
8970,17672050.40801507,108,71,2,0
8971,8010040.254031755,107,71,1,0
8972,16889662.947340388,114,78,1,0
8973,1234528.794549704,110,81,4,0
8974,6140481.92362502,115,78,0,0
8975,1673965.5778985373,104,74,2,0
8976,729139.2098853734,106,79,3,0
8977,18746286.933123767,116,79,3,0
8978,14644283.713770939,117,77,1,0
8979,12780885.145199914,109,76,5,0
8980,10900050.97641174,116,75,3,0
8981,11652675.54587714,108,79,3,0
8982,13056668.789043544,109,75,2,0
8983,16872251.83966412,115,76,2,0
8984,12207774.03567327,109,75,1,0
8985,15288278.704950556,108,72,2,0
8986,5792389.885337524,116,89,7,0
8987,19922086.66688179,117,72,1,0
8988,734155.7500558086,109,73,1,0
8989,7936842.866253612,110,69,0,0
8990,17998709.472116616,104,75,3,0
8991,3752388.1170460754,109,77,1,0
8992,2956637.4560595523,106,65,1,0
8993,7507421.841896683,114,75,4,0
8994,8782006.700215526,112,72,4,0
8995,19041393.2262941,116,77,1,0
8996,17065981.063052855,119,79,6,0
8997,9510946.726363884,119,73,3,0
8998,19845189.15866324,119,79,4,1
8999,13129532.920300616,112,70,2,0
9000,17828312.065595455,113,87,2,0
9001,5083226.736934257,113,81,2,0
9002,10016086.83525433,113,69,2,0
9003,689885.2819571047,104,76,1,0
9004,266735.41277773655,110,75,2,0
9005,14412461.82955027,112,78,4,0
9006,2488659.567582433,113,69,0,0
9007,11211070.55595164,105,71,0,0
9008,14220641.545728201,107,71,0,0
9009,741007.0833170223,117,73,0,0
9010,9199260.837290851,111,72,1,0
9011,13979883.87553364,113,75,1,0
9012,18154701.008961152,117,78,3,0
9013,6163045.190978198,115,76,2,0
9014,19870399.598217506,112,80,2,0
9015,17237010.95848927,113,75,4,0
9016,13299236.789809465,116,81,1,0
9017,8045466.430951534,112,76,4,0
9018,14527345.075708937,110,75,4,0
9019,16661326.430973109,117,77,4,0
9020,6245692.539246251,106,70,4,0
9021,20248395.82610599,108,68,1,0
9022,18538278.713229306,108,81,1,0
9023,9945769.049907936,108,69,3,0
9024,14765340.797600416,112,71,1,0
9025,10727763.028360374,111,74,4,0
9026,15539073.281796329,108,76,0,0
9027,16880423.803472493,120,77,2,1
9028,557994.3611071567,104,73,6,0
9029,1693381.6063489048,111,73,1,0
9030,6919245.694658222,110,81,3,0
9031,18720930.606044702,112,65,0,0
9032,8174380.6170427,114,78,2,0
9033,18109643.061434597,118,78,4,0
9034,9477322.924160587,111,71,1,0
9035,5952309.564519308,108,75,5,0
9036,18376342.11955993,119,73,4,0
9037,11472277.706892936,114,75,2,0
9038,7406970.869752067,111,76,0,0
9039,988199.6668722525,116,77,0,0
9040,2339185.6805055514,119,89,1,0
9041,2915458.409613145,108,74,3,0
9042,7495349.451142428,106,76,1,0
9043,12419874.73207384,115,74,4,0
9044,6332817.007634782,107,70,2,0
9045,1417108.9754420565,111,77,3,0
9046,5464029.913945488,111,83,3,0
9047,8385743.493808923,110,71,2,0
9048,20237020.80350619,120,75,6,0
9049,8067020.866920162,102,74,3,0
9050,1897744.8857555932,116,71,3,0
9051,11887447.206410851,109,74,4,0
9052,18762082.73886564,119,84,2,0
9053,16062301.574204875,114,82,2,0
9054,17067986.935650725,120,76,3,0
9055,18936560.022527684,115,81,1,0
9056,13013070.849352151,113,84,2,0
9057,20290892.84501899,117,82,1,0
9058,762268.8084879967,109,79,1,0
9059,17039990.207253005,111,73,1,0
9060,17490229.87239028,117,77,2,0
9061,18702384.85543768,112,75,1,0
9062,9796874.077885767,109,69,1,0
9063,16083832.194517696,109,64,2,0
9064,4048014.713193271,104,72,1,0
9065,12334527.360829106,115,76,2,0
9066,7369622.296136228,111,74,2,0
9067,12193256.028183132,118,74,1,0
9068,13805412.555167899,110,74,2,1
9069,7134531.656814702,111,76,3,0
9070,4477680.886923003,118,79,2,0
9071,6619109.377951826,117,80,1,0
9072,13569778.150743902,114,77,1,0
9073,13832091.187733967,115,75,1,0
9074,15140767.81000299,106,69,1,0
9075,2656054.832251084,111,73,2,0
9076,16708523.754331503,112,79,1,0
9077,14061030.294573108,113,72,2,0
9078,705884.8954028242,112,82,5,0
9079,6901586.887187237,115,78,2,0
9080,9564185.500446374,117,67,2,0
9081,7409675.74777928,107,72,2,0
9082,2470855.19898117,117,86,5,0
9083,4297105.407213881,106,60,2,0
9084,585182.9832770075,105,77,0,0
9085,1976573.761883305,110,78,1,0
9086,5494316.270702966,111,75,5,0
9087,16738028.166424163,106,72,2,0
9088,10781143.896800688,113,82,4,0
9089,8706933.364998704,109,74,2,0
9090,13533340.20073263,115,80,2,0
9091,11083179.854856076,101,68,0,0
9092,2757132.2189825554,115,76,3,0
9093,4607346.223196112,108,70,2,0
9094,4605295.098052863,108,69,4,0
9095,12269995.6451264,116,76,0,0
9096,9460882.978826772,115,70,2,0
9097,7957322.4164607925,116,72,2,0
9098,11390405.667214198,115,73,5,0
9099,19787123.33135786,114,85,0,0
9100,6466915.028200324,114,80,6,0
9101,10650320.788056016,107,76,1,0
9102,9841562.129694443,112,74,2,0
9103,14639700.031481918,116,72,3,0
9104,14916842.646089867,107,75,4,0
9105,14892076.582167462,111,75,1,0
9106,4178779.021564054,105,75,1,0
9107,9206403.775968457,113,83,2,0
9108,16559411.155543312,117,63,2,0
9109,7834362.091271177,113,77,2,0
9110,20074259.21987696,112,74,3,0
9111,7494343.237619264,107,76,2,0
9112,10192818.862929754,107,75,2,0
9113,9722875.9690122,116,64,2,0
9114,8893071.03502439,109,79,3,0
9115,17259143.575287547,116,80,4,0
9116,3239667.4140300397,108,72,2,0
9117,11614307.791972602,113,71,1,0
9118,12648713.392303001,112,70,4,0
9119,17372661.835749555,109,76,4,0
9120,12457793.16771544,112,67,1,0
9121,19582109.214735135,114,78,0,0
9122,17798033.03351004,116,82,1,0
9123,7168471.37516793,118,77,1,0
9124,17549036.12838815,112,77,0,0
9125,19550784.05748426,119,70,3,0
9126,5309457.471344129,107,67,3,0
9127,12478276.362218142,111,67,3,0
9128,5809161.130279152,110,71,3,0
9129,13277552.47669004,116,81,4,0
9130,1988060.617619102,116,82,3,0
9131,14995996.672908073,111,70,3,0
9132,8611933.151182784,105,65,3,0
9133,12013199.261689607,119,81,0,0
9134,611603.3254861908,120,81,3,0
9135,14209146.895829262,114,78,3,0
9136,10158794.023236869,107,73,1,0
9137,12783747.36372162,110,76,1,0
9138,6496858.915826392,116,76,2,0
9139,3047657.753772715,116,87,2,0
9140,8928916.782480853,107,78,5,0
9141,19256350.40343495,117,86,3,0
9142,4712349.975674817,118,85,0,0
9143,13811068.320807077,114,80,6,0
9144,1098602.7548358527,107,69,2,0
9145,14669283.199286675,119,74,2,0
9146,4928487.014690001,111,88,4,0
9147,9255627.852313193,114,71,2,0
9148,7554582.865638434,108,72,1,0
9149,2377916.5559515283,112,69,3,0
9150,7104340.058828136,115,80,1,0
9151,7196597.603034696,116,83,4,0
9152,10689112.475160584,104,74,2,0
9153,19832525.990332086,117,75,1,0
9154,9631327.840136876,115,68,2,0
9155,18656200.598125275,112,68,0,0
9156,9459528.30702495,115,70,4,0
9157,2270346.3368479204,111,69,4,0
9158,4760252.9361056825,114,80,1,0
9159,8362105.958307323,110,69,1,0
9160,6693858.8939693235,116,72,1,0
9161,17669314.839494828,111,74,2,0
9162,13868063.431166686,122,76,3,0
9163,11830456.718183652,120,76,1,0
9164,10062093.234694216,106,63,3,0
9165,8154012.807967054,112,71,2,0
9166,12518559.191132553,109,71,3,0
9167,2616872.4729783116,106,83,4,0
9168,3387058.973033633,102,56,0,0
9169,6241965.658238824,107,72,1,0
9170,3562748.7172449147,106,71,2,0
9171,13836649.946468366,111,72,3,0
9172,589385.163789467,109,86,4,0
9173,3339220.4297716944,116,73,1,0
9174,18416204.4444579,112,74,2,0
9175,20344107.23683485,113,84,4,0
9176,9988192.387541782,102,70,0,0
9177,10146177.294896659,111,77,1,0
9178,15792272.704013,102,70,3,0
9179,821323.4664875902,117,75,2,0
9180,8758181.445852304,107,73,3,0
9181,2113664.692745478,108,73,3,0
9182,8228252.608434854,110,70,3,0
9183,20065460.420908738,112,80,3,0
9184,15390883.213242337,113,80,2,0
9185,20090317.625065133,114,78,3,0
9186,15236857.070668312,101,60,4,0
9187,12435656.094219474,113,70,1,1
9188,15402814.986753289,107,78,1,0
9189,13470970.058025569,113,74,2,0
9190,9510467.308835994,120,74,2,0
9191,6027313.932444203,111,83,2,0
9192,10649967.957738345,106,76,2,0
9193,5335782.07060069,106,71,3,0
9194,9969628.57300851,106,72,3,0
9195,3054059.3692830456,117,79,0,0
9196,11568217.511844,115,84,2,0
9197,5067523.079535899,114,77,3,0
9198,6048875.93160382,119,91,2,0
9199,10220463.89206003,115,74,1,0
9200,3386918.135861053,103,56,3,0
9201,19630025.72492479,112,82,2,0
9202,9162766.379272372,117,77,2,0
9203,7240345.68356821,111,83,5,0
9204,679312.9775780964,109,74,4,0
9205,17210872.304337982,110,74,3,0
9206,12795584.81847593,110,75,0,0
9207,8542589.322455129,114,72,2,0
9208,5072581.875846029,112,71,1,0
9209,15218352.643492252,108,75,1,0
9210,19286719.49433148,122,75,3,0
9211,7819731.178498966,109,77,3,0
9212,2825409.246218077,109,73,3,0
9213,2303883.2497158414,109,72,1,0
9214,215596.38936762157,112,74,2,0
9215,15194349.50901582,113,70,3,0
9216,20016184.938736763,111,77,3,0
9217,20248145.795818362,108,68,0,0
9218,16011564.162294395,103,68,2,0
9219,3379963.2961247345,104,59,3,0
9220,19941332.546901308,114,80,1,0
9221,6743504.275106419,116,81,2,0
9222,6861413.581730779,111,74,2,0
9223,14044563.904558493,122,71,4,0
9224,1082471.271433129,106,73,2,0
9225,16855801.36707075,116,76,3,0
9226,20339114.17200251,109,73,1,0
9227,15826207.025538806,109,78,1,0
9228,15960373.512842039,112,72,0,0
9229,8012733.896397291,105,73,2,0
9230,1425105.1995743543,108,72,4,0
9231,16183573.187458975,110,76,1,0
9232,12213247.565627927,110,75,0,0
9233,18552886.36321564,103,64,4,0
9234,2441328.1914279684,118,84,3,1
9235,6282717.116089914,113,77,3,0
9236,7410460.907353043,108,73,7,0
9237,13962171.009242175,110,75,2,0
9238,16083613.67423363,109,64,2,1
9239,19602418.049368974,121,79,0,0
9240,6085410.408383599,115,72,1,0
9241,10110970.730559308,102,68,2,0
9242,674526.9837189756,114,76,1,0
9243,5223976.633484052,111,68,1,0
9244,7681513.641490408,113,76,0,0
9245,12145178.919636194,110,76,4,0
9246,9648141.945814587,120,75,3,0
9247,7488013.723927352,111,72,2,0
9248,12759925.713091256,116,70,1,0
9249,16913595.724621195,116,83,5,0
9250,4994363.776201906,103,67,1,0
9251,7049386.205668748,113,71,3,0
9252,14401707.508384125,113,72,2,0
9253,15884506.503348729,109,69,0,0
9254,16848229.51243852,114,79,2,0
9255,4337414.660873299,114,84,3,0
9256,11037617.742167095,112,72,0,0
9257,18363465.384412065,116,81,1,0
9258,8045973.061815977,111,76,1,0
9259,8816293.842983264,116,72,0,0
9260,20085790.415557567,114,75,2,0
9261,2382227.914569707,109,74,4,0
9262,14415482.96119112,111,84,5,0
9263,17351599.178295616,111,68,2,0
9264,3148654.418396972,111,76,1,0
9265,14595230.535540575,116,78,2,0
9266,9625655.917299258,119,81,2,0
9267,17406566.929618787,109,75,2,0
9268,18514578.669376846,105,68,0,0
9269,17804474.419301815,110,76,1,0
9270,1393907.6198995595,118,73,4,0
9271,15456314.219447771,115,80,0,0
9272,18800413.38178223,112,79,6,0
9273,12704495.593768997,112,66,2,0
9274,12288750.685772987,110,75,4,0
9275,1000351.4051258789,105,81,4,0
9276,17470376.201749317,114,69,3,0
9277,1028744.9518942806,121,79,1,0
9278,6453027.6826174045,114,66,2,0
9279,18888456.78462666,112,77,4,0
9280,19373444.46049384,110,78,2,0
9281,20229519.415768847,116,82,3,0
9282,9760987.055312248,115,82,4,0
9283,3689568.2560870154,97,61,2,0
9284,9995381.460730303,105,72,0,0
9285,2164129.9574165307,116,70,7,0
9286,17805514.28651856,109,75,2,0
9287,11469565.918282874,114,77,1,1
9288,8300943.9979187995,113,77,2,0
9289,1701477.6936991836,112,74,3,0
9290,8315865.568521405,112,73,3,0
9291,17676672.706542976,112,76,2,0
9292,14370886.314374246,114,75,2,0
9293,1760873.667405705,108,69,0,0
9294,3333731.4491592883,113,77,0,0
9295,8053243.905891721,109,70,2,0
9296,2145084.6291525615,118,79,0,0
9297,19054534.91052255,116,83,4,0
9298,13332885.925545976,116,76,1,0
9299,2012027.5812799947,112,71,3,0
9300,16089955.723037444,110,66,3,0
9301,7567840.235067587,109,67,2,0
9302,5059135.101328988,116,72,6,0
9303,11661426.20693447,112,76,2,0
9304,357955.93055870465,113,80,0,0
9305,9537509.52233317,108,70,2,0
9306,17222054.277779464,115,74,2,0
9307,18933022.436236527,117,80,1,0
9308,7042863.915407292,113,74,1,0
9309,13132745.257820455,109,72,0,0
9310,4692639.657018924,107,74,1,0
9311,11462982.960329078,111,80,1,0
9312,5245093.4516285015,105,74,0,0
9313,11689279.434602862,109,73,4,0
9314,3573664.0691440166,101,68,0,0
9315,19200574.269674473,120,77,2,0
9316,18097565.343888715,121,87,1,0
9317,6928401.04250726,117,79,1,0
9318,15858559.283132164,118,79,1,0
9319,2025859.685257114,114,82,3,0
9320,15121353.189626267,106,68,1,0
9321,5822467.02052295,115,73,2,0
9322,2840958.7815619414,113,83,2,0
9323,13858835.976699425,111,73,2,0
9324,9627048.93354903,118,78,2,0
9325,10852262.976101164,110,76,1,0
9326,10657110.64435924,105,72,3,0
9327,1293645.8414162023,115,82,0,0
9328,1129809.546474448,113,82,1,0
9329,12294669.203176374,108,64,3,0
9330,12755593.611096859,114,70,1,0
9331,1044402.0238863411,115,70,7,0
9332,7771594.576245048,110,72,3,0
9333,12531938.644801335,112,71,3,0
9334,13422008.084771173,110,80,1,0
9335,16906692.809084497,115,83,4,0
9336,8630462.922372017,104,69,1,0
9337,11220199.716420183,115,74,4,0
9338,11835572.683713617,116,72,4,0
9339,6423290.795149558,112,68,1,0
9340,1179464.742623272,109,70,1,0
9341,172218.41900278314,116,76,3,0
9342,17066100.500368554,119,78,4,0
9343,4152627.759055613,107,75,2,0
9344,12885359.61787806,112,73,0,0
9345,11804849.37730926,108,75,0,0
9346,8201988.669215763,111,66,3,0
9347,17012648.71576899,111,79,3,0
9348,14269260.244702864,104,70,0,0
9349,548224.5429373484,104,78,0,0
9350,15859192.564098211,117,80,2,0
9351,10382329.196452588,111,76,4,0
9352,7133528.914978821,111,74,1,0
9353,14847682.85057655,111,83,1,0
9354,14018746.38060458,114,81,2,0
9355,6393701.69934747,113,71,2,0
9356,20049560.186830375,112,75,4,0
9357,13260112.464747602,115,83,1,0
9358,12388332.08862869,112,76,3,0
9359,1505502.4694424344,99,62,2,0
9360,5758694.06372879,111,73,1,0
9361,9163369.249644443,118,75,2,0
9362,12892894.552839184,117,75,1,0
9363,10499398.70742022,108,76,2,0
9364,15581767.599763624,108,70,0,0
9365,5418520.0777131645,112,76,2,0
9366,14345523.397398578,114,76,2,0
9367,16669526.189446973,119,83,3,0
9368,15622728.884148382,108,77,2,0
9369,15740444.101179948,107,65,2,0
9370,18129845.91605715,118,83,3,0
9371,1795864.1692767886,109,79,3,0
9372,14244687.554836735,117,76,4,0
9373,19757929.43699264,117,75,4,0
9374,11735867.937392171,109,76,3,0
9375,4499572.737254252,112,77,2,0
9376,20368692.786140405,112,77,0,0
9377,3633676.591701465,113,73,1,0
9378,6900771.495209693,115,76,2,0
9379,3580570.097500477,104,70,0,0
9380,9519541.533428887,113,74,2,0
9381,8592766.452775497,104,71,1,0
9382,10062323.629978107,106,63,1,0
9383,18931515.694965642,117,78,1,0
9384,9800020.29776711,108,68,2,0
