candidate_key,gps_start,detector,robustness_class_idxq4_64_queryq4_64,native_score_idxq4_64_queryq4_64,autoencoder_percentile_mean,autoencoder_percentile_seed_42,autoencoder_mse_seed_42,autoencoder_percentile_seed_314159,autoencoder_mse_seed_314159,autoencoder_percentile_seed_271828,autoencoder_mse_seed_271828
L1:1381927388,1381927388.0,L1,AMBIGUOUS,0.2174548506736755,0.9160305343511451,0.8854961832061069,1.0593008995056152,0.9389312977099237,1.0611882209777832,0.9236641221374046,1.0433933734893799
L1:1370339324,1370339324.0,L1,AMBIGUOUS,0.2170967757701873,0.989821882951654,0.9923664122137404,1.2334595918655396,0.9847328244274809,1.1635310649871826,0.9923664122137404,1.1630175113677979
L1:1385618428,1385618428.0,L1,AMBIGUOUS,0.2170469164848327,0.4045801526717558,0.4351145038167939,0.9025310277938843,0.40458015267175573,0.88555508852005,0.37404580152671757,0.8800097703933716
L1:1370368188,1370368188.0,L1,AMBIGUOUS,0.2169308215379715,0.989821882951654,0.9923664122137404,1.2909002304077148,0.9847328244274809,1.2501003742218018,0.9923664122137404,1.2362749576568604
L1:1381979420,1381979420.0,L1,AMBIGUOUS,0.2168619781732559,0.989821882951654,0.9923664122137404,1.1682806015014648,0.9847328244274809,1.1477527618408203,0.9923664122137404,1.1448068618774414
L1:1382972636,1382972636.0,L1,AMBIGUOUS,0.2168017774820327,0.9872773536895675,0.9847328244274809,1.1439790725708008,0.9847328244274809,1.1389219760894775,0.9923664122137404,1.145262360572815
L1:1385028092,1385028092.0,L1,AMBIGUOUS,0.2167484909296035,0.9872773536895675,0.9847328244274809,1.1254405975341797,0.9847328244274809,1.1143476963043213,0.9923664122137404,1.1114075183868408
L1:1372135804,1372135804.0,L1,AMBIGUOUS,0.2165586203336715,0.025445292620865142,0.015267175572519083,0.7421116828918457,0.04580152671755725,0.7445258498191833,0.015267175572519083,0.71852707862854
L1:1369056700,1369056700.0,L1,AMBIGUOUS,0.2164847999811172,0.5368956743002544,0.5343511450381679,0.9304389953613281,0.5038167938931297,0.9296881556510925,0.5725190839694656,0.9380372762680054
L1:1372639420,1372639420.0,L1,AMBIGUOUS,0.216431125998497,0.989821882951654,0.9923664122137404,1.2814481258392334,0.9847328244274809,1.280122995376587,0.9923664122137404,1.2863914966583252
L1:1378244828,1378244828.0,L1,AMBIGUOUS,0.2161452323198318,0.9872773536895675,0.9847328244274809,1.1395704746246338,0.9847328244274809,1.1356029510498047,0.9923664122137404,1.1374852657318115
L1:1373423580,1373423580.0,L1,AMBIGUOUS,0.2161049842834472,0.8600508905852418,0.8320610687022901,1.0343255996704102,0.8625954198473282,1.03196382522583,0.8854961832061069,1.0317227840423584
L1:1383973884,1383973884.0,L1,AMBIGUOUS,0.2159271091222763,0.989821882951654,0.9923664122137404,1.2434871196746826,0.9847328244274809,1.2270392179489136,0.9923664122137404,1.192319631576538
L1:1369391196,1369391196.0,L1,AMBIGUOUS,0.2152943611145019,0.2519083969465649,0.21374045801526717,0.8525016903877258,0.3282442748091603,0.8578185439109802,0.21374045801526717,0.8318384885787964
L1:1383301436,1383301436.0,L1,AMBIGUOUS,0.2149573117494583,0.14758269720101783,0.19083969465648856,0.8459173440933228,0.1450381679389313,0.7934054136276245,0.10687022900763359,0.7911513447761536
L1:1371462140,1371462140.0,L1,AMBIGUOUS,0.2147925794124603,0.8396946564885496,0.8473282442748091,1.0403027534484863,0.8549618320610687,1.0282760858535767,0.816793893129771,0.9948956966400146
L1:1377605564,1377605564.0,L1,AMBIGUOUS,0.2146245390176773,0.3893129770992367,0.29770992366412213,0.8766710758209229,0.40458015267175573,0.8798083066940308,0.46564885496183206,0.895648717880249
L1:1376357852,1376357852.0,L1,AMBIGUOUS,0.2141103148460388,0.8727735368956743,0.816793893129771,1.0249345302581787,0.8549618320610687,1.0259979963302612,0.9465648854961832,1.0489346981048584
L1:1372355580,1372355580.0,L1,AMBIGUOUS,0.2140265703201294,0.1603053435114504,0.13740458015267176,0.8239920139312744,0.1984732824427481,0.8178113698959351,0.1450381679389313,0.8095040917396545
L1:1383395004,1383395004.0,L1,AMBIGUOUS,0.2139269858598709,0.989821882951654,0.9923664122137404,1.1893718242645264,0.9847328244274809,1.188126802444458,0.9923664122137404,1.1947097778320312
L1:1383324988,1383324988.0,L1,AMBIGUOUS,0.2138747125864029,0.3053435114503817,0.2748091603053435,0.8722811937332153,0.35877862595419846,0.8665560483932495,0.2824427480916031,0.8526328802108765
L1:1381709372,1381709372.0,L1,AMBIGUOUS,0.2138518989086151,0.13486005089058525,0.09923664122137404,0.8000229001045227,0.17557251908396945,0.8063738346099854,0.1297709923664122,0.8087981343269348
L1:1380775324,1380775324.0,L1,AMBIGUOUS,0.2138411998748779,0.8066157760814249,0.7862595419847328,1.0014591217041016,0.8091603053435115,1.0146422386169434,0.8244274809160306,1.0021851062774658
L1:1373811644,1373811644.0,L1,AMBIGUOUS,0.2136856019496917,0.17302798982188294,0.16030534351145037,0.8349035382270813,0.22900763358778625,0.8298580646514893,0.1297709923664122,0.8089060187339783
L1:1373550524,1373550524.0,L1,AMBIGUOUS,0.2136683166027069,0.989821882951654,0.9923664122137404,1.2643473148345947,0.9847328244274809,1.2601873874664307,0.9923664122137404,1.238594889640808
