gps_start,gps_end,source_path,source_start,source_end,detector,run,calibration_score,bootstrap_block_index
1371665476.0,1371665508.0,E:\o4a\1371565312\L1_1371663616_1371667712.hdf5,1371663616.0,1371667712.0,L1,O4a,0.05641402676701546,49
1371665540.0,1371665572.0,E:\o4a\1371565312\L1_1371663616_1371667712.hdf5,1371663616.0,1371667712.0,L1,O4a,0.06075647473335266,49
1371665604.0,1371665636.0,E:\o4a\1371565312\L1_1371663616_1371667712.hdf5,1371663616.0,1371667712.0,L1,O4a,0.06709761172533035,49
1371665668.0,1371665700.0,E:\o4a\1371565312\L1_1371663616_1371667712.hdf5,1371663616.0,1371667712.0,L1,O4a,0.057553306221961975,49
1371665732.0,1371665764.0,E:\o4a\1371565312\L1_1371663616_1371667712.hdf5,1371663616.0,1371667712.0,L1,O4a,0.07766912877559662,49
1371701572.0,1371701604.0,E:\o4a\1371565312\L1_1371700480_1371704576.hdf5,1371700480.0,1371704576.0,L1,O4a,0.0673137977719307,50
1371701636.0,1371701668.0,E:\o4a\1371565312\L1_1371700480_1371704576.hdf5,1371700480.0,1371704576.0,L1,O4a,0.0590515062212944,50
1371701700.0,1371701732.0,E:\o4a\1371565312\L1_1371700480_1371704576.hdf5,1371700480.0,1371704576.0,L1,O4a,0.06719163805246353,50
1371701764.0,1371701796.0,E:\o4a\1371565312\L1_1371700480_1371704576.hdf5,1371700480.0,1371704576.0,L1,O4a,0.058875616639852524,50
1371701828.0,1371701860.0,E:\o4a\1371565312\L1_1371700480_1371704576.hdf5,1371700480.0,1371704576.0,L1,O4a,0.05631804093718529,50
1371701892.0,1371701924.0,E:\o4a\1371565312\L1_1371700480_1371704576.hdf5,1371700480.0,1371704576.0,L1,O4a,0.06948573887348175,50
1371701956.0,1371701988.0,E:\o4a\1371565312\L1_1371700480_1371704576.hdf5,1371700480.0,1371704576.0,L1,O4a,0.06434478610754013,50
1371702020.0,1371702052.0,E:\o4a\1371565312\L1_1371700480_1371704576.hdf5,1371700480.0,1371704576.0,L1,O4a,0.0660453513264656,50
1371702084.0,1371702116.0,E:\o4a\1371565312\L1_1371700480_1371704576.hdf5,1371700480.0,1371704576.0,L1,O4a,0.054458484053611755,50
1371702148.0,1371702180.0,E:\o4a\1371565312\L1_1371700480_1371704576.hdf5,1371700480.0,1371704576.0,L1,O4a,0.06154366955161095,50
1371702212.0,1371702244.0,E:\o4a\1371565312\L1_1371700480_1371704576.hdf5,1371700480.0,1371704576.0,L1,O4a,0.0620487704873085,50
1371702276.0,1371702308.0,E:\o4a\1371565312\L1_1371700480_1371704576.hdf5,1371700480.0,1371704576.0,L1,O4a,0.0580577552318573,50
1371702340.0,1371702372.0,E:\o4a\1371565312\L1_1371700480_1371704576.hdf5,1371700480.0,1371704576.0,L1,O4a,0.0614701583981514,50
1371702404.0,1371702436.0,E:\o4a\1371565312\L1_1371700480_1371704576.hdf5,1371700480.0,1371704576.0,L1,O4a,0.06829501688480377,50
1371702468.0,1371702500.0,E:\o4a\1371565312\L1_1371700480_1371704576.hdf5,1371700480.0,1371704576.0,L1,O4a,0.05374264717102051,50
1371702532.0,1371702564.0,E:\o4a\1371565312\L1_1371700480_1371704576.hdf5,1371700480.0,1371704576.0,L1,O4a,0.4271470904350281,50
1371702596.0,1371702628.0,E:\o4a\1371565312\L1_1371700480_1371704576.hdf5,1371700480.0,1371704576.0,L1,O4a,0.07097316533327103,50
1371753732.0,1371753764.0,E:\o4a\1371565312\L1_1371753728_1371757824.hdf5,1371753728.0,1371757824.0,L1,O4a,0.055332571268081665,51
1371753796.0,1371753828.0,E:\o4a\1371565312\L1_1371753728_1371757824.hdf5,1371753728.0,1371757824.0,L1,O4a,0.06896495819091797,51
1371753860.0,1371753892.0,E:\o4a\1371565312\L1_1371753728_1371757824.hdf5,1371753728.0,1371757824.0,L1,O4a,0.05760921910405159,51
1371753924.0,1371753956.0,E:\o4a\1371565312\L1_1371753728_1371757824.hdf5,1371753728.0,1371757824.0,L1,O4a,0.05797130987048149,51
1371753988.0,1371754020.0,E:\o4a\1371565312\L1_1371753728_1371757824.hdf5,1371753728.0,1371757824.0,L1,O4a,0.05474977567791939,51
1371754052.0,1371754084.0,E:\o4a\1371565312\L1_1371753728_1371757824.hdf5,1371753728.0,1371757824.0,L1,O4a,0.05745988339185715,51
1371754116.0,1371754148.0,E:\o4a\1371565312\L1_1371753728_1371757824.hdf5,1371753728.0,1371757824.0,L1,O4a,0.06808441132307053,51
1371754180.0,1371754212.0,E:\o4a\1371565312\L1_1371753728_1371757824.hdf5,1371753728.0,1371757824.0,L1,O4a,0.05560804158449173,51
1371754244.0,1371754276.0,E:\o4a\1371565312\L1_1371753728_1371757824.hdf5,1371753728.0,1371757824.0,L1,O4a,0.06751901656389236,51
1371754308.0,1371754340.0,E:\o4a\1371565312\L1_1371753728_1371757824.hdf5,1371753728.0,1371757824.0,L1,O4a,0.06378985196352005,51
1371754372.0,1371754404.0,E:\o4a\1371565312\L1_1371753728_1371757824.hdf5,1371753728.0,1371757824.0,L1,O4a,0.058336518704891205,51
1371754436.0,1371754468.0,E:\o4a\1371565312\L1_1371753728_1371757824.hdf5,1371753728.0,1371757824.0,L1,O4a,0.08756548911333084,51
1371754500.0,1371754532.0,E:\o4a\1371565312\L1_1371753728_1371757824.hdf5,1371753728.0,1371757824.0,L1,O4a,0.06102811545133591,51
1371754564.0,1371754596.0,E:\o4a\1371565312\L1_1371753728_1371757824.hdf5,1371753728.0,1371757824.0,L1,O4a,0.054969046264886856,51
1371754628.0,1371754660.0,E:\o4a\1371565312\L1_1371753728_1371757824.hdf5,1371753728.0,1371757824.0,L1,O4a,0.059000927954912186,51
1371754692.0,1371754724.0,E:\o4a\1371565312\L1_1371753728_1371757824.hdf5,1371753728.0,1371757824.0,L1,O4a,0.05862358585000038,51
1371754756.0,1371754788.0,E:\o4a\1371565312\L1_1371753728_1371757824.hdf5,1371753728.0,1371757824.0,L1,O4a,0.09288818389177322,51
1371793284.0,1371793316.0,E:\o4a\1371565312\L1_1371790592_1371794688.hdf5,1371790592.0,1371794688.0,L1,O4a,0.06456641852855682,52
1371793348.0,1371793380.0,E:\o4a\1371565312\L1_1371790592_1371794688.hdf5,1371790592.0,1371794688.0,L1,O4a,0.058191947638988495,52
1371793412.0,1371793444.0,E:\o4a\1371565312\L1_1371790592_1371794688.hdf5,1371790592.0,1371794688.0,L1,O4a,0.0702308639883995,52
1371793476.0,1371793508.0,E:\o4a\1371565312\L1_1371790592_1371794688.hdf5,1371790592.0,1371794688.0,L1,O4a,0.12802162766456604,52
1371793540.0,1371793572.0,E:\o4a\1371565312\L1_1371790592_1371794688.hdf5,1371790592.0,1371794688.0,L1,O4a,0.05582718178629875,52
1371793604.0,1371793636.0,E:\o4a\1371565312\L1_1371790592_1371794688.hdf5,1371790592.0,1371794688.0,L1,O4a,0.05494265630841255,52
1371793668.0,1371793700.0,E:\o4a\1371565312\L1_1371790592_1371794688.hdf5,1371790592.0,1371794688.0,L1,O4a,0.06239485740661621,52
1371793732.0,1371793764.0,E:\o4a\1371565312\L1_1371790592_1371794688.hdf5,1371790592.0,1371794688.0,L1,O4a,0.06752566993236542,52
1371793796.0,1371793828.0,E:\o4a\1371565312\L1_1371790592_1371794688.hdf5,1371790592.0,1371794688.0,L1,O4a,0.058196425437927246,52
1371793860.0,1371793892.0,E:\o4a\1371565312\L1_1371790592_1371794688.hdf5,1371790592.0,1371794688.0,L1,O4a,0.0597231388092041,52
1371793924.0,1371793956.0,E:\o4a\1371565312\L1_1371790592_1371794688.hdf5,1371790592.0,1371794688.0,L1,O4a,0.055034853518009186,52
1371793988.0,1371794020.0,E:\o4a\1371565312\L1_1371790592_1371794688.hdf5,1371790592.0,1371794688.0,L1,O4a,0.06242075935006142,52
1371794052.0,1371794084.0,E:\o4a\1371565312\L1_1371790592_1371794688.hdf5,1371790592.0,1371794688.0,L1,O4a,0.0682249441742897,52
1371794116.0,1371794148.0,E:\o4a\1371565312\L1_1371790592_1371794688.hdf5,1371790592.0,1371794688.0,L1,O4a,0.05461858958005905,52
1371794180.0,1371794212.0,E:\o4a\1371565312\L1_1371790592_1371794688.hdf5,1371790592.0,1371794688.0,L1,O4a,0.06191236898303032,52
1371794244.0,1371794276.0,E:\o4a\1371565312\L1_1371790592_1371794688.hdf5,1371790592.0,1371794688.0,L1,O4a,0.08947612345218658,52
1371794308.0,1371794340.0,E:\o4a\1371565312\L1_1371790592_1371794688.hdf5,1371790592.0,1371794688.0,L1,O4a,0.06736687570810318,52
1371839748.0,1371839780.0,E:\o4a\1371565312\L1_1371839744_1371843840.hdf5,1371839744.0,1371843840.0,L1,O4a,0.0617053285241127,53
1371839812.0,1371839844.0,E:\o4a\1371565312\L1_1371839744_1371843840.hdf5,1371839744.0,1371843840.0,L1,O4a,0.060108885169029236,53
1371839876.0,1371839908.0,E:\o4a\1371565312\L1_1371839744_1371843840.hdf5,1371839744.0,1371843840.0,L1,O4a,0.06249167025089264,53
1371839940.0,1371839972.0,E:\o4a\1371565312\L1_1371839744_1371843840.hdf5,1371839744.0,1371843840.0,L1,O4a,0.06618814170360565,53
1371840004.0,1371840036.0,E:\o4a\1371565312\L1_1371839744_1371843840.hdf5,1371839744.0,1371843840.0,L1,O4a,0.06690111011266708,53
1371840068.0,1371840100.0,E:\o4a\1371565312\L1_1371839744_1371843840.hdf5,1371839744.0,1371843840.0,L1,O4a,0.0626954585313797,53
1371840132.0,1371840164.0,E:\o4a\1371565312\L1_1371839744_1371843840.hdf5,1371839744.0,1371843840.0,L1,O4a,0.05879348888993263,53
1371840196.0,1371840228.0,E:\o4a\1371565312\L1_1371839744_1371843840.hdf5,1371839744.0,1371843840.0,L1,O4a,0.05658755078911781,53
1371840260.0,1371840292.0,E:\o4a\1371565312\L1_1371839744_1371843840.hdf5,1371839744.0,1371843840.0,L1,O4a,0.058381229639053345,53
1371840324.0,1371840356.0,E:\o4a\1371565312\L1_1371839744_1371843840.hdf5,1371839744.0,1371843840.0,L1,O4a,0.06478101760149002,53
1371840388.0,1371840420.0,E:\o4a\1371565312\L1_1371839744_1371843840.hdf5,1371839744.0,1371843840.0,L1,O4a,0.0532892569899559,53
1371840452.0,1371840484.0,E:\o4a\1371565312\L1_1371839744_1371843840.hdf5,1371839744.0,1371843840.0,L1,O4a,0.07051526010036469,53
1371840516.0,1371840548.0,E:\o4a\1371565312\L1_1371839744_1371843840.hdf5,1371839744.0,1371843840.0,L1,O4a,0.07126141339540482,53
1371840580.0,1371840612.0,E:\o4a\1371565312\L1_1371839744_1371843840.hdf5,1371839744.0,1371843840.0,L1,O4a,0.05812091752886772,53
1371840644.0,1371840676.0,E:\o4a\1371565312\L1_1371839744_1371843840.hdf5,1371839744.0,1371843840.0,L1,O4a,0.0708426907658577,53
1371840708.0,1371840740.0,E:\o4a\1371565312\L1_1371839744_1371843840.hdf5,1371839744.0,1371843840.0,L1,O4a,0.057678867131471634,53
1371840772.0,1371840804.0,E:\o4a\1371565312\L1_1371839744_1371843840.hdf5,1371839744.0,1371843840.0,L1,O4a,0.05622904375195503,53
1371962628.0,1371962660.0,E:\o4a\1371565312\L1_1371962624_1371966720.hdf5,1371962624.0,1371966720.0,L1,O4a,0.05694259703159332,54
1371962692.0,1371962724.0,E:\o4a\1371565312\L1_1371962624_1371966720.hdf5,1371962624.0,1371966720.0,L1,O4a,0.05623488500714302,54
1371962756.0,1371962788.0,E:\o4a\1371565312\L1_1371962624_1371966720.hdf5,1371962624.0,1371966720.0,L1,O4a,0.06303912401199341,54
1371962820.0,1371962852.0,E:\o4a\1371565312\L1_1371962624_1371966720.hdf5,1371962624.0,1371966720.0,L1,O4a,0.0633842945098877,54
1371962884.0,1371962916.0,E:\o4a\1371565312\L1_1371962624_1371966720.hdf5,1371962624.0,1371966720.0,L1,O4a,0.08788803219795227,54
1371962948.0,1371962980.0,E:\o4a\1371565312\L1_1371962624_1371966720.hdf5,1371962624.0,1371966720.0,L1,O4a,0.056432515382766724,54
1371963012.0,1371963044.0,E:\o4a\1371565312\L1_1371962624_1371966720.hdf5,1371962624.0,1371966720.0,L1,O4a,0.058567412197589874,54
1371963076.0,1371963108.0,E:\o4a\1371565312\L1_1371962624_1371966720.hdf5,1371962624.0,1371966720.0,L1,O4a,0.05392232909798622,54
1371963140.0,1371963172.0,E:\o4a\1371565312\L1_1371962624_1371966720.hdf5,1371962624.0,1371966720.0,L1,O4a,0.05766337364912033,54
1371963204.0,1371963236.0,E:\o4a\1371565312\L1_1371962624_1371966720.hdf5,1371962624.0,1371966720.0,L1,O4a,0.0769537091255188,54
1371963268.0,1371963300.0,E:\o4a\1371565312\L1_1371962624_1371966720.hdf5,1371962624.0,1371966720.0,L1,O4a,0.07145386189222336,54
1371963332.0,1371963364.0,E:\o4a\1371565312\L1_1371962624_1371966720.hdf5,1371962624.0,1371966720.0,L1,O4a,0.0691814050078392,54
1371963396.0,1371963428.0,E:\o4a\1371565312\L1_1371962624_1371966720.hdf5,1371962624.0,1371966720.0,L1,O4a,0.06940069049596786,54
1371963460.0,1371963492.0,E:\o4a\1371565312\L1_1371962624_1371966720.hdf5,1371962624.0,1371966720.0,L1,O4a,0.06321048736572266,54
1371963524.0,1371963556.0,E:\o4a\1371565312\L1_1371962624_1371966720.hdf5,1371962624.0,1371966720.0,L1,O4a,0.0706847757101059,54
1371963588.0,1371963620.0,E:\o4a\1371565312\L1_1371962624_1371966720.hdf5,1371962624.0,1371966720.0,L1,O4a,0.06820986419916153,54
1371963652.0,1371963684.0,E:\o4a\1371565312\L1_1371962624_1371966720.hdf5,1371962624.0,1371966720.0,L1,O4a,0.06368225812911987,54
1372003588.0,1372003620.0,E:\o4a\1371565312\L1_1372003584_1372007680.hdf5,1372003584.0,1372007680.0,L1,O4a,0.062301311641931534,55
1372003652.0,1372003684.0,E:\o4a\1371565312\L1_1372003584_1372007680.hdf5,1372003584.0,1372007680.0,L1,O4a,0.058341242372989655,55
1372003716.0,1372003748.0,E:\o4a\1371565312\L1_1372003584_1372007680.hdf5,1372003584.0,1372007680.0,L1,O4a,0.061313897371292114,55
1372003780.0,1372003812.0,E:\o4a\1371565312\L1_1372003584_1372007680.hdf5,1372003584.0,1372007680.0,L1,O4a,0.05565151944756508,55
1372003844.0,1372003876.0,E:\o4a\1371565312\L1_1372003584_1372007680.hdf5,1372003584.0,1372007680.0,L1,O4a,0.062290821224451065,55
1372003908.0,1372003940.0,E:\o4a\1371565312\L1_1372003584_1372007680.hdf5,1372003584.0,1372007680.0,L1,O4a,0.0682922825217247,55
1372003972.0,1372004004.0,E:\o4a\1371565312\L1_1372003584_1372007680.hdf5,1372003584.0,1372007680.0,L1,O4a,0.05390792712569237,55
1372004036.0,1372004068.0,E:\o4a\1371565312\L1_1372003584_1372007680.hdf5,1372003584.0,1372007680.0,L1,O4a,0.07302819937467575,55
1372004100.0,1372004132.0,E:\o4a\1371565312\L1_1372003584_1372007680.hdf5,1372003584.0,1372007680.0,L1,O4a,0.061374347656965256,55
1372004164.0,1372004196.0,E:\o4a\1371565312\L1_1372003584_1372007680.hdf5,1372003584.0,1372007680.0,L1,O4a,0.05993419513106346,55
1372004228.0,1372004260.0,E:\o4a\1371565312\L1_1372003584_1372007680.hdf5,1372003584.0,1372007680.0,L1,O4a,0.058078765869140625,55
1372004292.0,1372004324.0,E:\o4a\1371565312\L1_1372003584_1372007680.hdf5,1372003584.0,1372007680.0,L1,O4a,0.0712684914469719,55
1372004356.0,1372004388.0,E:\o4a\1371565312\L1_1372003584_1372007680.hdf5,1372003584.0,1372007680.0,L1,O4a,0.06678903102874756,55
1372004420.0,1372004452.0,E:\o4a\1371565312\L1_1372003584_1372007680.hdf5,1372003584.0,1372007680.0,L1,O4a,0.06508184969425201,55
1372004484.0,1372004516.0,E:\o4a\1371565312\L1_1372003584_1372007680.hdf5,1372003584.0,1372007680.0,L1,O4a,0.06269598007202148,55
1372004548.0,1372004580.0,E:\o4a\1371565312\L1_1372003584_1372007680.hdf5,1372003584.0,1372007680.0,L1,O4a,0.05964258313179016,55
1372004612.0,1372004644.0,E:\o4a\1371565312\L1_1372003584_1372007680.hdf5,1372003584.0,1372007680.0,L1,O4a,0.06309705972671509,55
1372054980.0,1372055012.0,E:\o4a\1371565312\L1_1372052736_1372056832.hdf5,1372052736.0,1372056832.0,L1,O4a,0.057283204048871994,56
1372055044.0,1372055076.0,E:\o4a\1371565312\L1_1372052736_1372056832.hdf5,1372052736.0,1372056832.0,L1,O4a,0.06028258055448532,56
1372055108.0,1372055140.0,E:\o4a\1371565312\L1_1372052736_1372056832.hdf5,1372052736.0,1372056832.0,L1,O4a,0.05846976861357689,56
1372055172.0,1372055204.0,E:\o4a\1371565312\L1_1372052736_1372056832.hdf5,1372052736.0,1372056832.0,L1,O4a,0.06487512588500977,56
1372055236.0,1372055268.0,E:\o4a\1371565312\L1_1372052736_1372056832.hdf5,1372052736.0,1372056832.0,L1,O4a,0.05861542746424675,56
1372055300.0,1372055332.0,E:\o4a\1371565312\L1_1372052736_1372056832.hdf5,1372052736.0,1372056832.0,L1,O4a,0.05551527813076973,56
1372055364.0,1372055396.0,E:\o4a\1371565312\L1_1372052736_1372056832.hdf5,1372052736.0,1372056832.0,L1,O4a,0.06467536091804504,56
1372055428.0,1372055460.0,E:\o4a\1371565312\L1_1372052736_1372056832.hdf5,1372052736.0,1372056832.0,L1,O4a,0.05404369905591011,56
1372055492.0,1372055524.0,E:\o4a\1371565312\L1_1372052736_1372056832.hdf5,1372052736.0,1372056832.0,L1,O4a,0.06407497823238373,56
1372055556.0,1372055588.0,E:\o4a\1371565312\L1_1372052736_1372056832.hdf5,1372052736.0,1372056832.0,L1,O4a,0.05548112094402313,56
1372055620.0,1372055652.0,E:\o4a\1371565312\L1_1372052736_1372056832.hdf5,1372052736.0,1372056832.0,L1,O4a,0.05727217718958855,56
1372055684.0,1372055716.0,E:\o4a\1371565312\L1_1372052736_1372056832.hdf5,1372052736.0,1372056832.0,L1,O4a,0.07295002043247223,56
1372055748.0,1372055780.0,E:\o4a\1371565312\L1_1372052736_1372056832.hdf5,1372052736.0,1372056832.0,L1,O4a,0.060449033975601196,56
1372055812.0,1372055844.0,E:\o4a\1371565312\L1_1372052736_1372056832.hdf5,1372052736.0,1372056832.0,L1,O4a,0.054985981434583664,56
1372055876.0,1372055908.0,E:\o4a\1371565312\L1_1372052736_1372056832.hdf5,1372052736.0,1372056832.0,L1,O4a,0.05677352845668793,56
1372055940.0,1372055972.0,E:\o4a\1371565312\L1_1372052736_1372056832.hdf5,1372052736.0,1372056832.0,L1,O4a,0.07770617306232452,56
1372056004.0,1372056036.0,E:\o4a\1371565312\L1_1372052736_1372056832.hdf5,1372052736.0,1372056832.0,L1,O4a,0.4169268310070038,56
1372093188.0,1372093220.0,E:\o4a\1372083712\L1_1372091904_1372096000.hdf5,1372091904.0,1372096000.0,L1,O4a,0.05831082910299301,57
1372093252.0,1372093284.0,E:\o4a\1372083712\L1_1372091904_1372096000.hdf5,1372091904.0,1372096000.0,L1,O4a,0.08684833347797394,57
1372093316.0,1372093348.0,E:\o4a\1372083712\L1_1372091904_1372096000.hdf5,1372091904.0,1372096000.0,L1,O4a,0.05494631081819534,57
1372093380.0,1372093412.0,E:\o4a\1372083712\L1_1372091904_1372096000.hdf5,1372091904.0,1372096000.0,L1,O4a,0.060937054455280304,57
1372093444.0,1372093476.0,E:\o4a\1372083712\L1_1372091904_1372096000.hdf5,1372091904.0,1372096000.0,L1,O4a,0.06868544965982437,57
1372093508.0,1372093540.0,E:\o4a\1372083712\L1_1372091904_1372096000.hdf5,1372091904.0,1372096000.0,L1,O4a,0.06072132661938667,57
1372093572.0,1372093604.0,E:\o4a\1372083712\L1_1372091904_1372096000.hdf5,1372091904.0,1372096000.0,L1,O4a,0.0641954243183136,57
1372093636.0,1372093668.0,E:\o4a\1372083712\L1_1372091904_1372096000.hdf5,1372091904.0,1372096000.0,L1,O4a,0.06797505170106888,57
1372093700.0,1372093732.0,E:\o4a\1372083712\L1_1372091904_1372096000.hdf5,1372091904.0,1372096000.0,L1,O4a,0.05637017637491226,57
1372093764.0,1372093796.0,E:\o4a\1372083712\L1_1372091904_1372096000.hdf5,1372091904.0,1372096000.0,L1,O4a,0.06410801410675049,57
1372093828.0,1372093860.0,E:\o4a\1372083712\L1_1372091904_1372096000.hdf5,1372091904.0,1372096000.0,L1,O4a,0.06430096924304962,57
1372093892.0,1372093924.0,E:\o4a\1372083712\L1_1372091904_1372096000.hdf5,1372091904.0,1372096000.0,L1,O4a,0.06324133276939392,57
1372093956.0,1372093988.0,E:\o4a\1372083712\L1_1372091904_1372096000.hdf5,1372091904.0,1372096000.0,L1,O4a,0.06160295754671097,57
1372094020.0,1372094052.0,E:\o4a\1372083712\L1_1372091904_1372096000.hdf5,1372091904.0,1372096000.0,L1,O4a,0.059781648218631744,57
1372094084.0,1372094116.0,E:\o4a\1372083712\L1_1372091904_1372096000.hdf5,1372091904.0,1372096000.0,L1,O4a,0.06356032192707062,57
1372094148.0,1372094180.0,E:\o4a\1372083712\L1_1372091904_1372096000.hdf5,1372091904.0,1372096000.0,L1,O4a,0.07264123111963272,57
1372094212.0,1372094244.0,E:\o4a\1372083712\L1_1372091904_1372096000.hdf5,1372091904.0,1372096000.0,L1,O4a,0.0689530223608017,57
1372159940.0,1372159972.0,E:\o4a\1372083712\L1_1372157440_1372161536.hdf5,1372157440.0,1372161536.0,L1,O4a,0.07945723831653595,58
1372160004.0,1372160036.0,E:\o4a\1372083712\L1_1372157440_1372161536.hdf5,1372157440.0,1372161536.0,L1,O4a,0.06257430464029312,58
1372160068.0,1372160100.0,E:\o4a\1372083712\L1_1372157440_1372161536.hdf5,1372157440.0,1372161536.0,L1,O4a,0.06450055539608002,58
1372160132.0,1372160164.0,E:\o4a\1372083712\L1_1372157440_1372161536.hdf5,1372157440.0,1372161536.0,L1,O4a,0.064846470952034,58
1372160196.0,1372160228.0,E:\o4a\1372083712\L1_1372157440_1372161536.hdf5,1372157440.0,1372161536.0,L1,O4a,0.07036896795034409,58
1372160260.0,1372160292.0,E:\o4a\1372083712\L1_1372157440_1372161536.hdf5,1372157440.0,1372161536.0,L1,O4a,0.05868818610906601,58
1372160324.0,1372160356.0,E:\o4a\1372083712\L1_1372157440_1372161536.hdf5,1372157440.0,1372161536.0,L1,O4a,0.11729159951210022,58
1372160388.0,1372160420.0,E:\o4a\1372083712\L1_1372157440_1372161536.hdf5,1372157440.0,1372161536.0,L1,O4a,0.060344379395246506,58
1372160452.0,1372160484.0,E:\o4a\1372083712\L1_1372157440_1372161536.hdf5,1372157440.0,1372161536.0,L1,O4a,0.05646277591586113,58
1372160516.0,1372160548.0,E:\o4a\1372083712\L1_1372157440_1372161536.hdf5,1372157440.0,1372161536.0,L1,O4a,0.05452154576778412,58
1372160580.0,1372160612.0,E:\o4a\1372083712\L1_1372157440_1372161536.hdf5,1372157440.0,1372161536.0,L1,O4a,0.06367292255163193,58
1372160644.0,1372160676.0,E:\o4a\1372083712\L1_1372157440_1372161536.hdf5,1372157440.0,1372161536.0,L1,O4a,0.06599921733140945,58
1372160708.0,1372160740.0,E:\o4a\1372083712\L1_1372157440_1372161536.hdf5,1372157440.0,1372161536.0,L1,O4a,0.06177198141813278,58
1372160772.0,1372160804.0,E:\o4a\1372083712\L1_1372157440_1372161536.hdf5,1372157440.0,1372161536.0,L1,O4a,0.05823006108403206,58
1372160836.0,1372160868.0,E:\o4a\1372083712\L1_1372157440_1372161536.hdf5,1372157440.0,1372161536.0,L1,O4a,0.05712280422449112,58
1372160900.0,1372160932.0,E:\o4a\1372083712\L1_1372157440_1372161536.hdf5,1372157440.0,1372161536.0,L1,O4a,0.06571575254201889,58
1372160964.0,1372160996.0,E:\o4a\1372083712\L1_1372157440_1372161536.hdf5,1372157440.0,1372161536.0,L1,O4a,0.06220903992652893,58
1372229252.0,1372229284.0,E:\o4a\1372083712\L1_1372227072_1372231168.hdf5,1372227072.0,1372231168.0,L1,O4a,0.05945467948913574,59
1372229316.0,1372229348.0,E:\o4a\1372083712\L1_1372227072_1372231168.hdf5,1372227072.0,1372231168.0,L1,O4a,0.054501164704561234,59
1372229380.0,1372229412.0,E:\o4a\1372083712\L1_1372227072_1372231168.hdf5,1372227072.0,1372231168.0,L1,O4a,0.05408739298582077,59
1372229444.0,1372229476.0,E:\o4a\1372083712\L1_1372227072_1372231168.hdf5,1372227072.0,1372231168.0,L1,O4a,0.060193974524736404,59
1372229508.0,1372229540.0,E:\o4a\1372083712\L1_1372227072_1372231168.hdf5,1372227072.0,1372231168.0,L1,O4a,0.061125747859478,59
1372229572.0,1372229604.0,E:\o4a\1372083712\L1_1372227072_1372231168.hdf5,1372227072.0,1372231168.0,L1,O4a,0.06459707766771317,59
1372229636.0,1372229668.0,E:\o4a\1372083712\L1_1372227072_1372231168.hdf5,1372227072.0,1372231168.0,L1,O4a,0.07420129328966141,59
1372229700.0,1372229732.0,E:\o4a\1372083712\L1_1372227072_1372231168.hdf5,1372227072.0,1372231168.0,L1,O4a,0.061318475753068924,59
1372229764.0,1372229796.0,E:\o4a\1372083712\L1_1372227072_1372231168.hdf5,1372227072.0,1372231168.0,L1,O4a,0.06674183160066605,59
1372229828.0,1372229860.0,E:\o4a\1372083712\L1_1372227072_1372231168.hdf5,1372227072.0,1372231168.0,L1,O4a,0.06300095468759537,59
1372229892.0,1372229924.0,E:\o4a\1372083712\L1_1372227072_1372231168.hdf5,1372227072.0,1372231168.0,L1,O4a,0.06401170045137405,59
1372229956.0,1372229988.0,E:\o4a\1372083712\L1_1372227072_1372231168.hdf5,1372227072.0,1372231168.0,L1,O4a,0.059243343770504,59
1372230020.0,1372230052.0,E:\o4a\1372083712\L1_1372227072_1372231168.hdf5,1372227072.0,1372231168.0,L1,O4a,0.07366977632045746,59
1372230084.0,1372230116.0,E:\o4a\1372083712\L1_1372227072_1372231168.hdf5,1372227072.0,1372231168.0,L1,O4a,0.050163015723228455,59
1372230148.0,1372230180.0,E:\o4a\1372083712\L1_1372227072_1372231168.hdf5,1372227072.0,1372231168.0,L1,O4a,0.059861183166503906,59
1372230212.0,1372230244.0,E:\o4a\1372083712\L1_1372227072_1372231168.hdf5,1372227072.0,1372231168.0,L1,O4a,0.055466216057538986,59
1372230276.0,1372230308.0,E:\o4a\1372083712\L1_1372227072_1372231168.hdf5,1372227072.0,1372231168.0,L1,O4a,0.06403563171625137,59
1372282052.0,1372282084.0,E:\o4a\1372083712\L1_1372280320_1372284416.hdf5,1372280320.0,1372284416.0,L1,O4a,0.05649784579873085,60
1372282116.0,1372282148.0,E:\o4a\1372083712\L1_1372280320_1372284416.hdf5,1372280320.0,1372284416.0,L1,O4a,0.06228641793131828,60
1372282180.0,1372282212.0,E:\o4a\1372083712\L1_1372280320_1372284416.hdf5,1372280320.0,1372284416.0,L1,O4a,0.06187298148870468,60
1372282244.0,1372282276.0,E:\o4a\1372083712\L1_1372280320_1372284416.hdf5,1372280320.0,1372284416.0,L1,O4a,0.05619104579091072,60
1372282308.0,1372282340.0,E:\o4a\1372083712\L1_1372280320_1372284416.hdf5,1372280320.0,1372284416.0,L1,O4a,0.05551744997501373,60
1372282372.0,1372282404.0,E:\o4a\1372083712\L1_1372280320_1372284416.hdf5,1372280320.0,1372284416.0,L1,O4a,0.050385985523462296,60
1372282436.0,1372282468.0,E:\o4a\1372083712\L1_1372280320_1372284416.hdf5,1372280320.0,1372284416.0,L1,O4a,0.4262005388736725,60
1372282500.0,1372282532.0,E:\o4a\1372083712\L1_1372280320_1372284416.hdf5,1372280320.0,1372284416.0,L1,O4a,0.061930131167173386,60
