selection_ordinal,gps_start,gps_end,source_path,source_start,source_end,detector,run,calibration_score,bootstrap_block_index,sampling_strategy
526,1382528260.0,1382528292.0,E:\o4a\1382451712\L1_1382525440_1382529536.hdf5,1382525440.0,1382529536.0,L1,O4a,0.0632624626159668,232,run_spanning_complete_raw_blocks_within_block_even_spacing
527,1382528388.0,1382528420.0,E:\o4a\1382451712\L1_1382525440_1382529536.hdf5,1382525440.0,1382529536.0,L1,O4a,0.0596928186714649,232,run_spanning_complete_raw_blocks_within_block_even_spacing
528,1382528516.0,1382528548.0,E:\o4a\1382451712\L1_1382525440_1382529536.hdf5,1382525440.0,1382529536.0,L1,O4a,0.0635827854275703,232,run_spanning_complete_raw_blocks_within_block_even_spacing
529,1382528644.0,1382528676.0,E:\o4a\1382451712\L1_1382525440_1382529536.hdf5,1382525440.0,1382529536.0,L1,O4a,0.0609867088496685,232,run_spanning_complete_raw_blocks_within_block_even_spacing
530,1382939140.0,1382939172.0,E:\o4a\1382451712\L1_1382939136_1382943232.hdf5,1382939136.0,1382943232.0,L1,O4a,0.0597930923104286,236,run_spanning_complete_raw_blocks_within_block_even_spacing
531,1382939204.0,1382939236.0,E:\o4a\1382451712\L1_1382939136_1382943232.hdf5,1382939136.0,1382943232.0,L1,O4a,0.0598848350346088,236,run_spanning_complete_raw_blocks_within_block_even_spacing
532,1382939332.0,1382939364.0,E:\o4a\1382451712\L1_1382939136_1382943232.hdf5,1382939136.0,1382943232.0,L1,O4a,0.0618797205388546,236,run_spanning_complete_raw_blocks_within_block_even_spacing
533,1382939460.0,1382939492.0,E:\o4a\1382451712\L1_1382939136_1382943232.hdf5,1382939136.0,1382943232.0,L1,O4a,0.0642808303236961,236,run_spanning_complete_raw_blocks_within_block_even_spacing
534,1382939588.0,1382939620.0,E:\o4a\1382451712\L1_1382939136_1382943232.hdf5,1382939136.0,1382943232.0,L1,O4a,0.0620885118842124,236,run_spanning_complete_raw_blocks_within_block_even_spacing
535,1382939652.0,1382939684.0,E:\o4a\1382451712\L1_1382939136_1382943232.hdf5,1382939136.0,1382943232.0,L1,O4a,0.0711292326450347,236,run_spanning_complete_raw_blocks_within_block_even_spacing
536,1382939780.0,1382939812.0,E:\o4a\1382451712\L1_1382939136_1382943232.hdf5,1382939136.0,1382943232.0,L1,O4a,0.057085994631052,236,run_spanning_complete_raw_blocks_within_block_even_spacing
537,1382939908.0,1382939940.0,E:\o4a\1382451712\L1_1382939136_1382943232.hdf5,1382939136.0,1382943232.0,L1,O4a,0.0640726387500763,236,run_spanning_complete_raw_blocks_within_block_even_spacing
538,1382940036.0,1382940068.0,E:\o4a\1382451712\L1_1382939136_1382943232.hdf5,1382939136.0,1382943232.0,L1,O4a,0.0641948282718658,236,run_spanning_complete_raw_blocks_within_block_even_spacing
539,1382940164.0,1382940196.0,E:\o4a\1382451712\L1_1382939136_1382943232.hdf5,1382939136.0,1382943232.0,L1,O4a,0.0684930682182312,236,run_spanning_complete_raw_blocks_within_block_even_spacing
540,1383162628.0,1383162660.0,E:\o4a\1382970112\L1_1383162624_1383166720.hdf5,1383162624.0,1383166720.0,L1,O4a,0.0652907043695449,240,run_spanning_complete_raw_blocks_within_block_even_spacing
541,1383162692.0,1383162724.0,E:\o4a\1382970112\L1_1383162624_1383166720.hdf5,1383162624.0,1383166720.0,L1,O4a,0.0658826008439064,240,run_spanning_complete_raw_blocks_within_block_even_spacing
542,1383162820.0,1383162852.0,E:\o4a\1382970112\L1_1383162624_1383166720.hdf5,1383162624.0,1383166720.0,L1,O4a,0.0628920644521713,240,run_spanning_complete_raw_blocks_within_block_even_spacing
543,1383162948.0,1383162980.0,E:\o4a\1382970112\L1_1383162624_1383166720.hdf5,1383162624.0,1383166720.0,L1,O4a,0.0543164350092411,240,run_spanning_complete_raw_blocks_within_block_even_spacing
544,1383163076.0,1383163108.0,E:\o4a\1382970112\L1_1383162624_1383166720.hdf5,1383162624.0,1383166720.0,L1,O4a,0.132479727268219,240,run_spanning_complete_raw_blocks_within_block_even_spacing
545,1383163140.0,1383163172.0,E:\o4a\1382970112\L1_1383162624_1383166720.hdf5,1383162624.0,1383166720.0,L1,O4a,0.0540115088224411,240,run_spanning_complete_raw_blocks_within_block_even_spacing
546,1383163268.0,1383163300.0,E:\o4a\1382970112\L1_1383162624_1383166720.hdf5,1383162624.0,1383166720.0,L1,O4a,0.0652110576629638,240,run_spanning_complete_raw_blocks_within_block_even_spacing
547,1383163396.0,1383163428.0,E:\o4a\1382970112\L1_1383162624_1383166720.hdf5,1383162624.0,1383166720.0,L1,O4a,0.0584966987371444,240,run_spanning_complete_raw_blocks_within_block_even_spacing
548,1383163524.0,1383163556.0,E:\o4a\1382970112\L1_1383162624_1383166720.hdf5,1383162624.0,1383166720.0,L1,O4a,0.0613719634711742,240,run_spanning_complete_raw_blocks_within_block_even_spacing
549,1383163652.0,1383163684.0,E:\o4a\1382970112\L1_1383162624_1383166720.hdf5,1383162624.0,1383166720.0,L1,O4a,0.0691932216286659,240,run_spanning_complete_raw_blocks_within_block_even_spacing
550,1383507268.0,1383507300.0,E:\o4a\1383488512\L1_1383504896_1383508992.hdf5,1383504896.0,1383508992.0,L1,O4a,0.0581630505621433,245,run_spanning_complete_raw_blocks_within_block_even_spacing
551,1383507332.0,1383507364.0,E:\o4a\1383488512\L1_1383504896_1383508992.hdf5,1383504896.0,1383508992.0,L1,O4a,0.0644430965185165,245,run_spanning_complete_raw_blocks_within_block_even_spacing
552,1383507460.0,1383507492.0,E:\o4a\1383488512\L1_1383504896_1383508992.hdf5,1383504896.0,1383508992.0,L1,O4a,0.0574290491640567,245,run_spanning_complete_raw_blocks_within_block_even_spacing
553,1383507588.0,1383507620.0,E:\o4a\1383488512\L1_1383504896_1383508992.hdf5,1383504896.0,1383508992.0,L1,O4a,0.0628892704844474,245,run_spanning_complete_raw_blocks_within_block_even_spacing
554,1383507716.0,1383507748.0,E:\o4a\1383488512\L1_1383504896_1383508992.hdf5,1383504896.0,1383508992.0,L1,O4a,0.0602418817579746,245,run_spanning_complete_raw_blocks_within_block_even_spacing
555,1383507780.0,1383507812.0,E:\o4a\1383488512\L1_1383504896_1383508992.hdf5,1383504896.0,1383508992.0,L1,O4a,0.0651417598128318,245,run_spanning_complete_raw_blocks_within_block_even_spacing
556,1383507908.0,1383507940.0,E:\o4a\1383488512\L1_1383504896_1383508992.hdf5,1383504896.0,1383508992.0,L1,O4a,0.0620577484369277,245,run_spanning_complete_raw_blocks_within_block_even_spacing
557,1383508036.0,1383508068.0,E:\o4a\1383488512\L1_1383504896_1383508992.hdf5,1383504896.0,1383508992.0,L1,O4a,0.0549071617424488,245,run_spanning_complete_raw_blocks_within_block_even_spacing
558,1383508164.0,1383508196.0,E:\o4a\1383488512\L1_1383504896_1383508992.hdf5,1383504896.0,1383508992.0,L1,O4a,0.0951113253831863,245,run_spanning_complete_raw_blocks_within_block_even_spacing
559,1383508292.0,1383508324.0,E:\o4a\1383488512\L1_1383504896_1383508992.hdf5,1383504896.0,1383508992.0,L1,O4a,0.0580945163965225,245,run_spanning_complete_raw_blocks_within_block_even_spacing
560,1383769796.0,1383769828.0,E:\o4a\1383488512\L1_1383767040_1383771136.hdf5,1383767040.0,1383771136.0,L1,O4a,0.0673791393637657,249,run_spanning_complete_raw_blocks_within_block_even_spacing
561,1383769860.0,1383769892.0,E:\o4a\1383488512\L1_1383767040_1383771136.hdf5,1383767040.0,1383771136.0,L1,O4a,0.0553698651492595,249,run_spanning_complete_raw_blocks_within_block_even_spacing
562,1383769988.0,1383770020.0,E:\o4a\1383488512\L1_1383767040_1383771136.hdf5,1383767040.0,1383771136.0,L1,O4a,0.1041405200958252,249,run_spanning_complete_raw_blocks_within_block_even_spacing
563,1383770116.0,1383770148.0,E:\o4a\1383488512\L1_1383767040_1383771136.hdf5,1383767040.0,1383771136.0,L1,O4a,0.0649443715810775,249,run_spanning_complete_raw_blocks_within_block_even_spacing
564,1383770244.0,1383770276.0,E:\o4a\1383488512\L1_1383767040_1383771136.hdf5,1383767040.0,1383771136.0,L1,O4a,0.0554462596774101,249,run_spanning_complete_raw_blocks_within_block_even_spacing
565,1383770308.0,1383770340.0,E:\o4a\1383488512\L1_1383767040_1383771136.hdf5,1383767040.0,1383771136.0,L1,O4a,0.0782138407230377,249,run_spanning_complete_raw_blocks_within_block_even_spacing
566,1383770436.0,1383770468.0,E:\o4a\1383488512\L1_1383767040_1383771136.hdf5,1383767040.0,1383771136.0,L1,O4a,0.057938702404499,249,run_spanning_complete_raw_blocks_within_block_even_spacing
567,1383770564.0,1383770596.0,E:\o4a\1383488512\L1_1383767040_1383771136.hdf5,1383767040.0,1383771136.0,L1,O4a,0.0561662651598453,249,run_spanning_complete_raw_blocks_within_block_even_spacing
568,1383770692.0,1383770724.0,E:\o4a\1383488512\L1_1383767040_1383771136.hdf5,1383767040.0,1383771136.0,L1,O4a,0.051676619797945,249,run_spanning_complete_raw_blocks_within_block_even_spacing
569,1383770820.0,1383770852.0,E:\o4a\1383488512\L1_1383767040_1383771136.hdf5,1383767040.0,1383771136.0,L1,O4a,0.0709525868296623,249,run_spanning_complete_raw_blocks_within_block_even_spacing
570,1384240388.0,1384240420.0,E:\o4a\1384006912\L1_1384240384_1384244480.hdf5,1384240384.0,1384244480.0,L1,O4a,0.0602776296436786,253,run_spanning_complete_raw_blocks_within_block_even_spacing
571,1384240452.0,1384240484.0,E:\o4a\1384006912\L1_1384240384_1384244480.hdf5,1384240384.0,1384244480.0,L1,O4a,0.4380275905132293,253,run_spanning_complete_raw_blocks_within_block_even_spacing
572,1384240580.0,1384240612.0,E:\o4a\1384006912\L1_1384240384_1384244480.hdf5,1384240384.0,1384244480.0,L1,O4a,0.0650921985507011,253,run_spanning_complete_raw_blocks_within_block_even_spacing
573,1384240708.0,1384240740.0,E:\o4a\1384006912\L1_1384240384_1384244480.hdf5,1384240384.0,1384244480.0,L1,O4a,0.0634587407112121,253,run_spanning_complete_raw_blocks_within_block_even_spacing
574,1384240836.0,1384240868.0,E:\o4a\1384006912\L1_1384240384_1384244480.hdf5,1384240384.0,1384244480.0,L1,O4a,0.0690399184823036,253,run_spanning_complete_raw_blocks_within_block_even_spacing
575,1384240900.0,1384240932.0,E:\o4a\1384006912\L1_1384240384_1384244480.hdf5,1384240384.0,1384244480.0,L1,O4a,0.0605826117098331,253,run_spanning_complete_raw_blocks_within_block_even_spacing
576,1384241028.0,1384241060.0,E:\o4a\1384006912\L1_1384240384_1384244480.hdf5,1384240384.0,1384244480.0,L1,O4a,0.0554079264402389,253,run_spanning_complete_raw_blocks_within_block_even_spacing
577,1384241156.0,1384241188.0,E:\o4a\1384006912\L1_1384240384_1384244480.hdf5,1384240384.0,1384244480.0,L1,O4a,0.0776903629302978,253,run_spanning_complete_raw_blocks_within_block_even_spacing
578,1384241284.0,1384241316.0,E:\o4a\1384006912\L1_1384240384_1384244480.hdf5,1384240384.0,1384244480.0,L1,O4a,0.0590154565870761,253,run_spanning_complete_raw_blocks_within_block_even_spacing
579,1384241412.0,1384241444.0,E:\o4a\1384006912\L1_1384240384_1384244480.hdf5,1384240384.0,1384244480.0,L1,O4a,0.0599534176290035,253,run_spanning_complete_raw_blocks_within_block_even_spacing
580,1384559428.0,1384559460.0,E:\o4a\1384525312\L1_1384558080_1384562176.hdf5,1384558080.0,1384562176.0,L1,O4a,0.0837370827794075,258,run_spanning_complete_raw_blocks_within_block_even_spacing
581,1384559492.0,1384559524.0,E:\o4a\1384525312\L1_1384558080_1384562176.hdf5,1384558080.0,1384562176.0,L1,O4a,0.107244499027729,258,run_spanning_complete_raw_blocks_within_block_even_spacing
582,1384559620.0,1384559652.0,E:\o4a\1384525312\L1_1384558080_1384562176.hdf5,1384558080.0,1384562176.0,L1,O4a,0.0864384174346923,258,run_spanning_complete_raw_blocks_within_block_even_spacing
583,1384559748.0,1384559780.0,E:\o4a\1384525312\L1_1384558080_1384562176.hdf5,1384558080.0,1384562176.0,L1,O4a,0.0877483338117599,258,run_spanning_complete_raw_blocks_within_block_even_spacing
584,1384559876.0,1384559908.0,E:\o4a\1384525312\L1_1384558080_1384562176.hdf5,1384558080.0,1384562176.0,L1,O4a,0.0682665184140205,258,run_spanning_complete_raw_blocks_within_block_even_spacing
585,1384559940.0,1384559972.0,E:\o4a\1384525312\L1_1384558080_1384562176.hdf5,1384558080.0,1384562176.0,L1,O4a,0.0696029216051101,258,run_spanning_complete_raw_blocks_within_block_even_spacing
586,1384560068.0,1384560100.0,E:\o4a\1384525312\L1_1384558080_1384562176.hdf5,1384558080.0,1384562176.0,L1,O4a,0.0800277516245842,258,run_spanning_complete_raw_blocks_within_block_even_spacing
587,1384560196.0,1384560228.0,E:\o4a\1384525312\L1_1384558080_1384562176.hdf5,1384558080.0,1384562176.0,L1,O4a,0.0859248340129852,258,run_spanning_complete_raw_blocks_within_block_even_spacing
588,1384560324.0,1384560356.0,E:\o4a\1384525312\L1_1384558080_1384562176.hdf5,1384558080.0,1384562176.0,L1,O4a,0.0635679736733436,258,run_spanning_complete_raw_blocks_within_block_even_spacing
589,1384560452.0,1384560484.0,E:\o4a\1384525312\L1_1384558080_1384562176.hdf5,1384558080.0,1384562176.0,L1,O4a,0.0796768516302108,258,run_spanning_complete_raw_blocks_within_block_even_spacing
590,1384951300.0,1384951332.0,E:\o4a\1384525312\L1_1384951296_1384955392.hdf5,1384951296.0,1384955392.0,L1,O4a,0.1059828102588653,262,run_spanning_complete_raw_blocks_within_block_even_spacing
591,1384951364.0,1384951396.0,E:\o4a\1384525312\L1_1384951296_1384955392.hdf5,1384951296.0,1384955392.0,L1,O4a,0.0887653827667236,262,run_spanning_complete_raw_blocks_within_block_even_spacing
592,1384951492.0,1384951524.0,E:\o4a\1384525312\L1_1384951296_1384955392.hdf5,1384951296.0,1384955392.0,L1,O4a,0.0855836421251297,262,run_spanning_complete_raw_blocks_within_block_even_spacing
593,1384951620.0,1384951652.0,E:\o4a\1384525312\L1_1384951296_1384955392.hdf5,1384951296.0,1384955392.0,L1,O4a,0.0870227664709091,262,run_spanning_complete_raw_blocks_within_block_even_spacing
594,1384951748.0,1384951780.0,E:\o4a\1384525312\L1_1384951296_1384955392.hdf5,1384951296.0,1384955392.0,L1,O4a,0.0664990022778511,262,run_spanning_complete_raw_blocks_within_block_even_spacing
595,1384951812.0,1384951844.0,E:\o4a\1384525312\L1_1384951296_1384955392.hdf5,1384951296.0,1384955392.0,L1,O4a,0.0532290302217006,262,run_spanning_complete_raw_blocks_within_block_even_spacing
596,1384951940.0,1384951972.0,E:\o4a\1384525312\L1_1384951296_1384955392.hdf5,1384951296.0,1384955392.0,L1,O4a,0.0592342391610145,262,run_spanning_complete_raw_blocks_within_block_even_spacing
597,1384952068.0,1384952100.0,E:\o4a\1384525312\L1_1384951296_1384955392.hdf5,1384951296.0,1384955392.0,L1,O4a,0.0586410537362098,262,run_spanning_complete_raw_blocks_within_block_even_spacing
598,1384952196.0,1384952228.0,E:\o4a\1384525312\L1_1384951296_1384955392.hdf5,1384951296.0,1384955392.0,L1,O4a,0.0703225284814834,262,run_spanning_complete_raw_blocks_within_block_even_spacing
599,1384952324.0,1384952356.0,E:\o4a\1384525312\L1_1384951296_1384955392.hdf5,1384951296.0,1384955392.0,L1,O4a,0.0622414015233516,262,run_spanning_complete_raw_blocks_within_block_even_spacing
600,1385277188.0,1385277220.0,E:\o4a\1385043712\L1_1385277184_1385281280.hdf5,1385277184.0,1385281280.0,L1,O4a,0.0912477970123291,267,run_spanning_complete_raw_blocks_within_block_even_spacing
601,1385277252.0,1385277284.0,E:\o4a\1385043712\L1_1385277184_1385281280.hdf5,1385277184.0,1385281280.0,L1,O4a,0.0585776790976524,267,run_spanning_complete_raw_blocks_within_block_even_spacing
602,1385277380.0,1385277412.0,E:\o4a\1385043712\L1_1385277184_1385281280.hdf5,1385277184.0,1385281280.0,L1,O4a,0.0825015231966972,267,run_spanning_complete_raw_blocks_within_block_even_spacing
603,1385277508.0,1385277540.0,E:\o4a\1385043712\L1_1385277184_1385281280.hdf5,1385277184.0,1385281280.0,L1,O4a,0.066352903842926,267,run_spanning_complete_raw_blocks_within_block_even_spacing
604,1385277636.0,1385277668.0,E:\o4a\1385043712\L1_1385277184_1385281280.hdf5,1385277184.0,1385281280.0,L1,O4a,0.0575726889073848,267,run_spanning_complete_raw_blocks_within_block_even_spacing
605,1385277700.0,1385277732.0,E:\o4a\1385043712\L1_1385277184_1385281280.hdf5,1385277184.0,1385281280.0,L1,O4a,0.0837607979774475,267,run_spanning_complete_raw_blocks_within_block_even_spacing
606,1385277828.0,1385277860.0,E:\o4a\1385043712\L1_1385277184_1385281280.hdf5,1385277184.0,1385281280.0,L1,O4a,0.0572782568633556,267,run_spanning_complete_raw_blocks_within_block_even_spacing
607,1385277956.0,1385277988.0,E:\o4a\1385043712\L1_1385277184_1385281280.hdf5,1385277184.0,1385281280.0,L1,O4a,0.0665588900446891,267,run_spanning_complete_raw_blocks_within_block_even_spacing
608,1385278084.0,1385278116.0,E:\o4a\1385043712\L1_1385277184_1385281280.hdf5,1385277184.0,1385281280.0,L1,O4a,0.0736651569604873,267,run_spanning_complete_raw_blocks_within_block_even_spacing
609,1385278212.0,1385278244.0,E:\o4a\1385043712\L1_1385277184_1385281280.hdf5,1385277184.0,1385281280.0,L1,O4a,0.0880066305398941,267,run_spanning_complete_raw_blocks_within_block_even_spacing
610,1386548548.0,1386548580.0,E:\o4a\1386080512\L1_1386547456_1386551552.hdf5,1386547456.0,1386551552.0,L1,O4a,0.0702674090862274,276,run_spanning_complete_raw_blocks_within_block_even_spacing
611,1386548612.0,1386548644.0,E:\o4a\1386080512\L1_1386547456_1386551552.hdf5,1386547456.0,1386551552.0,L1,O4a,0.059014406055212,276,run_spanning_complete_raw_blocks_within_block_even_spacing
612,1386548740.0,1386548772.0,E:\o4a\1386080512\L1_1386547456_1386551552.hdf5,1386547456.0,1386551552.0,L1,O4a,0.0648058727383613,276,run_spanning_complete_raw_blocks_within_block_even_spacing
613,1386548868.0,1386548900.0,E:\o4a\1386080512\L1_1386547456_1386551552.hdf5,1386547456.0,1386551552.0,L1,O4a,0.0552882365882396,276,run_spanning_complete_raw_blocks_within_block_even_spacing
614,1386548996.0,1386549028.0,E:\o4a\1386080512\L1_1386547456_1386551552.hdf5,1386547456.0,1386551552.0,L1,O4a,0.1215206906199455,276,run_spanning_complete_raw_blocks_within_block_even_spacing
615,1386549060.0,1386549092.0,E:\o4a\1386080512\L1_1386547456_1386551552.hdf5,1386547456.0,1386551552.0,L1,O4a,0.0655622407793998,276,run_spanning_complete_raw_blocks_within_block_even_spacing
616,1386549188.0,1386549220.0,E:\o4a\1386080512\L1_1386547456_1386551552.hdf5,1386547456.0,1386551552.0,L1,O4a,0.0829631611704826,276,run_spanning_complete_raw_blocks_within_block_even_spacing
617,1386549316.0,1386549348.0,E:\o4a\1386080512\L1_1386547456_1386551552.hdf5,1386547456.0,1386551552.0,L1,O4a,0.0874984934926033,276,run_spanning_complete_raw_blocks_within_block_even_spacing
618,1386549444.0,1386549476.0,E:\o4a\1386080512\L1_1386547456_1386551552.hdf5,1386547456.0,1386551552.0,L1,O4a,0.060350727289915,276,run_spanning_complete_raw_blocks_within_block_even_spacing
619,1386549572.0,1386549604.0,E:\o4a\1386080512\L1_1386547456_1386551552.hdf5,1386547456.0,1386551552.0,L1,O4a,0.1271325051784515,276,run_spanning_complete_raw_blocks_within_block_even_spacing
620,1387082244.0,1387082276.0,E:\o4a\1386598912\L1_1387082240_1387086336.hdf5,1387082240.0,1387086336.0,L1,O4a,0.0658420845866203,282,run_spanning_complete_raw_blocks_within_block_even_spacing
621,1387082308.0,1387082340.0,E:\o4a\1386598912\L1_1387082240_1387086336.hdf5,1387082240.0,1387086336.0,L1,O4a,0.064576543867588,282,run_spanning_complete_raw_blocks_within_block_even_spacing
622,1387082436.0,1387082468.0,E:\o4a\1386598912\L1_1387082240_1387086336.hdf5,1387082240.0,1387086336.0,L1,O4a,0.0759054198861122,282,run_spanning_complete_raw_blocks_within_block_even_spacing
623,1387082564.0,1387082596.0,E:\o4a\1386598912\L1_1387082240_1387086336.hdf5,1387082240.0,1387086336.0,L1,O4a,0.067972756922245,282,run_spanning_complete_raw_blocks_within_block_even_spacing
624,1387082692.0,1387082724.0,E:\o4a\1386598912\L1_1387082240_1387086336.hdf5,1387082240.0,1387086336.0,L1,O4a,0.0625915899872779,282,run_spanning_complete_raw_blocks_within_block_even_spacing
625,1387082756.0,1387082788.0,E:\o4a\1386598912\L1_1387082240_1387086336.hdf5,1387082240.0,1387086336.0,L1,O4a,0.061423722654581,282,run_spanning_complete_raw_blocks_within_block_even_spacing
626,1387082884.0,1387082916.0,E:\o4a\1386598912\L1_1387082240_1387086336.hdf5,1387082240.0,1387086336.0,L1,O4a,0.0685191005468368,282,run_spanning_complete_raw_blocks_within_block_even_spacing
627,1387083012.0,1387083044.0,E:\o4a\1386598912\L1_1387082240_1387086336.hdf5,1387082240.0,1387086336.0,L1,O4a,0.0560912042856216,282,run_spanning_complete_raw_blocks_within_block_even_spacing
628,1387083140.0,1387083172.0,E:\o4a\1386598912\L1_1387082240_1387086336.hdf5,1387082240.0,1387086336.0,L1,O4a,0.0675341486930847,282,run_spanning_complete_raw_blocks_within_block_even_spacing
629,1387083268.0,1387083300.0,E:\o4a\1386598912\L1_1387082240_1387086336.hdf5,1387082240.0,1387086336.0,L1,O4a,0.1208171397447586,282,run_spanning_complete_raw_blocks_within_block_even_spacing
630,1388387588.0,1388387620.0,E:\o4a\1388154112\L1_1388387584_1388391680.hdf5,1388387584.0,1388391680.0,L1,O4a,0.0595463030040264,287,run_spanning_complete_raw_blocks_within_block_even_spacing
631,1388387652.0,1388387684.0,E:\o4a\1388154112\L1_1388387584_1388391680.hdf5,1388387584.0,1388391680.0,L1,O4a,0.0696704089641571,287,run_spanning_complete_raw_blocks_within_block_even_spacing
632,1388387780.0,1388387812.0,E:\o4a\1388154112\L1_1388387584_1388391680.hdf5,1388387584.0,1388391680.0,L1,O4a,0.0541436821222305,287,run_spanning_complete_raw_blocks_within_block_even_spacing
633,1388387908.0,1388387940.0,E:\o4a\1388154112\L1_1388387584_1388391680.hdf5,1388387584.0,1388391680.0,L1,O4a,0.0571929775178432,287,run_spanning_complete_raw_blocks_within_block_even_spacing
634,1388388036.0,1388388068.0,E:\o4a\1388154112\L1_1388387584_1388391680.hdf5,1388387584.0,1388391680.0,L1,O4a,0.0557980947196483,287,run_spanning_complete_raw_blocks_within_block_even_spacing
635,1388388100.0,1388388132.0,E:\o4a\1388154112\L1_1388387584_1388391680.hdf5,1388387584.0,1388391680.0,L1,O4a,0.0998317301273346,287,run_spanning_complete_raw_blocks_within_block_even_spacing
636,1388388228.0,1388388260.0,E:\o4a\1388154112\L1_1388387584_1388391680.hdf5,1388387584.0,1388391680.0,L1,O4a,0.2425597757101059,287,run_spanning_complete_raw_blocks_within_block_even_spacing
637,1388388356.0,1388388388.0,E:\o4a\1388154112\L1_1388387584_1388391680.hdf5,1388387584.0,1388391680.0,L1,O4a,0.0634514838457107,287,run_spanning_complete_raw_blocks_within_block_even_spacing
638,1388388484.0,1388388516.0,E:\o4a\1388154112\L1_1388387584_1388391680.hdf5,1388387584.0,1388391680.0,L1,O4a,0.0609688200056552,287,run_spanning_complete_raw_blocks_within_block_even_spacing
639,1388388612.0,1388388644.0,E:\o4a\1388154112\L1_1388387584_1388391680.hdf5,1388387584.0,1388391680.0,L1,O4a,0.065563790500164,287,run_spanning_complete_raw_blocks_within_block_even_spacing
640,1389345220.0,1389345252.0,E:\o4a\1389190912\L1_1389342464_1389346560.hdf5,1389342464.0,1389346560.0,L1,O4a,0.0628938227891922,293,run_spanning_complete_raw_blocks_within_block_even_spacing
641,1389345284.0,1389345316.0,E:\o4a\1389190912\L1_1389342464_1389346560.hdf5,1389342464.0,1389346560.0,L1,O4a,0.0534296929836273,293,run_spanning_complete_raw_blocks_within_block_even_spacing
642,1389345412.0,1389345444.0,E:\o4a\1389190912\L1_1389342464_1389346560.hdf5,1389342464.0,1389346560.0,L1,O4a,0.0660033375024795,293,run_spanning_complete_raw_blocks_within_block_even_spacing
643,1389345540.0,1389345572.0,E:\o4a\1389190912\L1_1389342464_1389346560.hdf5,1389342464.0,1389346560.0,L1,O4a,0.0581517033278942,293,run_spanning_complete_raw_blocks_within_block_even_spacing
644,1389345668.0,1389345700.0,E:\o4a\1389190912\L1_1389342464_1389346560.hdf5,1389342464.0,1389346560.0,L1,O4a,0.0592943914234638,293,run_spanning_complete_raw_blocks_within_block_even_spacing
645,1389345732.0,1389345764.0,E:\o4a\1389190912\L1_1389342464_1389346560.hdf5,1389342464.0,1389346560.0,L1,O4a,0.0675661340355873,293,run_spanning_complete_raw_blocks_within_block_even_spacing
646,1389345860.0,1389345892.0,E:\o4a\1389190912\L1_1389342464_1389346560.hdf5,1389342464.0,1389346560.0,L1,O4a,0.0597367137670517,293,run_spanning_complete_raw_blocks_within_block_even_spacing
647,1389345988.0,1389346020.0,E:\o4a\1389190912\L1_1389342464_1389346560.hdf5,1389342464.0,1389346560.0,L1,O4a,0.082557663321495,293,run_spanning_complete_raw_blocks_within_block_even_spacing
648,1389346116.0,1389346148.0,E:\o4a\1389190912\L1_1389342464_1389346560.hdf5,1389342464.0,1389346560.0,L1,O4a,0.0640489757061004,293,run_spanning_complete_raw_blocks_within_block_even_spacing
649,1389346244.0,1389346276.0,E:\o4a\1389190912\L1_1389342464_1389346560.hdf5,1389342464.0,1389346560.0,L1,O4a,0.058437492698431,293,run_spanning_complete_raw_blocks_within_block_even_spacing
